id,bmu_x,bmu_y,pred,conf,abstain,source name,edge_bmu,truncated_R
1,13,11,AGN,0.8431888178349723,False,2CXO J000010.0-501526,False,False
2,14,7,AGN,0.7224303282089063,False,2CXO J000019.8-245030,False,False
4,2,0,,0.0,True,2CXO J000027.4-500421,True,True
5,6,7,AGN,0.6045425654802971,False,2CXO J000027.4-500421,False,False
6,28,18,Stars,0.5652819024181761,False,2CXO J000028.5+623053,False,False
9,5,24,AGN,0.7858465157825474,False,2CXO J000047.6-551937,False,False
10,10,10,AGN,0.7441406884565448,False,2CXO J000050.2-574932,False,False
11,12,13,AGN,0.7935681553130524,False,2CXO J000056.6-575021,False,False
12,19,9,AGN,0.7511667237112398,False,2CXO J000056.9-574918,False,False
13,22,30,,0.0,True,2CXO J000057.1-575528,False,False
14,17,22,AGN,0.7311152985128846,False,2CXO J000058.9-245449,False,False
16,26,3,,0.0,True,2CXO J000100.2-250500,False,False
17,19,27,,0.0,True,2CXO J000102.4-245848,False,False
18,36,13,,0.0,True,2CXO J000103.3-555717,False,False
19,12,14,AGN,0.6958103345439639,False,2CXO J000103.7-574950,False,False
20,20,24,AGN,0.781938439831242,False,2CXO J000104.7-575325,False,False
21,13,4,AGN,0.7168870954441015,False,2CXO J000107.7-501348,False,False
22,34,26,,0.0,True,2CXO J000109.1-245614,False,False
23,9,26,AGN,0.6772182631307514,False,2CXO J000109.7-543557,False,False
24,14,26,AGN,0.6798491678003185,False,2CXO J000117.3-575341,False,False
27,25,28,,0.0,True,2CXO J000132.1-245809,False,False
28,5,4,,0.0,True,2CXO J000134.9+233540,False,False
29,15,34,YSO,0.6589307444385598,False,2CXO J000136.1+130639,False,False
30,3,37,,0.0,True,2CXO J000136.1+130639,False,False
32,8,15,AGN,0.8334060812786134,False,2CXO J000144.7+131150,False,False
33,3,17,AGN,0.6104725075376239,False,2CXO J000144.7+131150,False,False
36,5,23,AGN,0.8262126935948023,False,2CXO J000152.9-250222,False,False
42,20,31,,0.0,True,2CXO J000209.6+232304,False,False
46,39,36,YSO,0.6818172967114438,False,2CXO J000212.9+672558,True,True
57,33,34,YSO,0.7012643527907645,False,2CXO J000235.4-354552,False,False
59,22,39,,0.0,True,2CXO J000244.8-355301,True,True
60,33,12,Binaries,0.5270261756467102,False,2CXO J000246.9-354603,False,False
61,33,16,,0.0,True,2CXO J000251.6+672357,False,False
66,1,16,,0.0,True,2CXO J000255.7-353710,False,False
68,14,1,AGN,0.815749787756824,False,2CXO J000301.2+160545,False,False
70,17,21,AGN,0.6819401141337645,False,2CXO J000313.6+161956,False,False
71,31,10,,0.0,True,2CXO J000316.3+161714,False,False
72,22,3,AGN,0.6704376505354664,False,2CXO J000316.6+161345,False,False
73,5,3,,0.0,True,2CXO J000329.1-354446,False,False
74,31,29,AGN,0.5502140510942101,False,2CXO J000329.8-114047,False,False
76,31,8,,0.0,True,2CXO J000442.7+725819,False,False
77,7,32,YSO,0.5767940192064307,False,2CXO J000532.0-280559,False,False
79,7,6,AGN,0.7140517476914193,False,2CXO J000607.5+110144,False,False
84,35,11,,0.0,True,2CXO J000629.4+725908,False,False
85,26,19,,0.0,True,2CXO J000633.9+104922,False,False
86,10,0,Binaries,0.659989649892869,False,2CXO J000701.5+730308,True,True
88,5,29,,0.0,True,2CXO J000756.5+221307,False,False
89,19,39,,0.0,True,2CXO J000807.6+512445,True,True
90,12,13,AGN,0.7935681553130524,False,2CXO J000811.4+511535,False,False
92,3,36,,0.0,True,2CXO J000849.5+512514,False,False
94,38,20,,0.0,True,2CXO J000917.2-321938,False,False
95,5,17,AGN,0.8044413795797317,False,2CXO J000929.8-321820,False,False
98,22,23,AGN,0.785394533528658,False,2CXO J000957.7+255347,False,False
100,39,3,,0.0,True,2CXO J001004.5-250924,True,True
101,19,9,AGN,0.7511667237112398,False,2CXO J001014.9+524055,False,False
102,8,10,AGN,0.8035693884793164,False,2CXO J001027.8+211233,False,False
103,8,16,AGN,0.7795332268325994,False,2CXO J001029.8-250208,False,False
104,19,2,AGN,0.9463337945971155,False,2CXO J001034.0-250449,False,False
106,13,25,AGN,0.7397093268839053,False,2CXO J001045.9+211443,False,False
107,15,20,AGN,0.6538289212083312,False,2CXO J001045.9+211443,False,False
108,17,24,AGN,0.8067007522738013,False,2CXO J001046.1+210236,False,False
109,26,25,AGN,0.5392659398678212,False,2CXO J001046.1+210236,False,False
110,1,4,AGN,0.5371967967637397,False,2CXO J001048.2+210903,False,False
112,3,15,,0.0,True,2CXO J001125.6-152319,False,False
113,3,18,AGN,0.663191582429866,False,2CXO J001125.6-152319,False,False
114,26,16,Binaries,0.6206596205526985,False,2CXO J001129.3-151828,False,False
115,34,17,,0.0,True,2CXO J001129.9+523744,False,False
116,32,16,,0.0,True,2CXO J001129.9+523744,False,False
117,34,16,,0.0,True,2CXO J001129.9+523744,False,False
118,33,5,,0.0,True,2CXO J001131.6-152320,False,False
119,28,11,,0.0,True,2CXO J001131.6-152320,False,False
120,9,11,AGN,0.8297161741773799,False,2CXO J001139.9-152340,False,False
121,7,6,AGN,0.7140517476914193,False,2CXO J001144.5-151553,False,False
122,11,27,AGN,0.6455646376686117,False,2CXO J001144.7-153224,False,False
123,22,18,AGN,0.5834951854210735,False,2CXO J001158.3+522443,False,False
124,22,27,AGN,0.7335479568900152,False,2CXO J001158.3+522443,False,False
125,4,5,,0.0,True,2CXO J001210.7-271208,False,False
126,22,39,,0.0,True,2CXO J001211.5+523155,True,True
127,14,37,,0.0,True,2CXO J001211.5+523155,False,False
128,18,10,AGN,0.7311157410025152,False,2CXO J001212.1-271011,False,False
129,33,5,,0.0,True,2CXO J001215.5+723209,False,False
130,23,30,YSO,0.6137656056787889,False,2CXO J001221.8+523520,False,False
131,16,24,AGN,0.6847526240411591,False,2CXO J001221.8+523520,False,False
132,15,25,AGN,0.5692419812750312,False,2CXO J001224.6-272008,False,False
135,19,15,,0.0,True,2CXO J001248.0-303218,False,False
136,18,6,AGN,0.8978190034554846,False,2CXO J001300.5-270751,False,False
137,29,27,,0.0,True,2CXO J001308.5-193735,False,False
138,32,0,,0.0,True,2CXO J001309.2-272635,True,True
142,3,11,AGN,0.6382166530713401,False,2CXO J001327.8-272242,False,False
143,3,4,AGN,0.6297999367557094,False,2CXO J001331.0-193731,False,False
145,18,10,AGN,0.7311157410025152,False,2CXO J001331.4-270742,False,False
146,33,17,,0.0,True,2CXO J001331.8-272206,False,False
147,39,7,Binaries,0.8904899475986383,False,2CXO J001332.3-272610,True,True
150,12,22,,0.0,True,2CXO J001342.8-192156,False,False
151,23,14,,0.0,True,2CXO J001344.0-230618,False,False
153,2,4,AGN,0.6687018348203844,False,2CXO J001345.9-192111,False,False
154,17,0,AGN,0.8218339319649651,False,2CXO J001346.6-493923,True,True
155,10,9,AGN,0.584925565454394,False,2CXO J001350.1+792651,False,False
156,14,7,AGN,0.7224303282089063,False,2CXO J001351.5-302500,False,False
157,11,1,,0.0,True,2CXO J001351.5-302500,False,False
158,15,19,AGN,0.6647131360250154,False,2CXO J001351.5-302500,False,False
160,10,25,AGN,0.6004516242799057,False,2CXO J001351.9-493956,False,False
161,6,26,AGN,0.6102948319901667,False,2CXO J001359.9-390303,False,False
162,21,6,AGN,0.7996473317190766,False,2CXO J001400.8-493633,False,False
163,15,15,AGN,0.8513337253187306,False,2CXO J001402.5-493917,False,False
167,31,20,,0.0,True,2CXO J001408.1-493756,False,False
169,15,19,AGN,0.6647131360250154,False,2CXO J001418.2-495051,False,False
172,7,5,,0.0,True,2CXO J001421.4-494117,False,False
177,3,14,,0.0,True,2CXO J001429.5-493746,False,False
179,14,11,AGN,0.6630271659153129,False,2CXO J001442.1-495311,False,False
183,5,0,,0.0,True,2CXO J001448.9-392230,True,True
186,36,19,,0.0,True,2CXO J001455.0-494947,False,False
188,35,1,,0.0,True,2CXO J001458.9-273950,False,False
191,25,18,,0.0,True,2CXO J001511.8-494627,False,False
192,8,9,AGN,0.8013571749224789,False,2CXO J001512.6-495842,False,False
193,17,25,AGN,0.6045689457726069,False,2CXO J001521.8-494751,False,False
194,36,16,,0.0,True,2CXO J001524.0+171401,False,False
202,14,14,AGN,0.7971486123807835,False,2CXO J001554.6-272243,False,False
203,31,31,YSO,0.6467297349045941,False,2CXO J001600.2-273247,False,False
205,6,13,AGN,0.6557214626737636,False,2CXO J001604.3-270731,False,False
206,31,1,Binaries,0.6516693129794794,False,2CXO J001631.0+791649,False,False
207,32,3,,0.0,True,2CXO J001631.0+791649,False,False
208,20,32,,0.0,True,2CXO J001643.1-270632,False,False
209,11,4,,0.0,True,2CXO J001702.0+320921,False,False
210,17,2,AGN,0.8344270484175579,False,2CXO J001739.8+162328,False,False
211,18,16,Binaries,0.6084504554230625,False,2CXO J001758.0-102858,False,False
213,10,6,AGN,0.6483880775804759,False,2CXO J001811.7-101447,False,False
214,29,8,Binaries,0.6328436757300865,False,2CXO J001813.0+300354,False,False
215,11,26,AGN,0.7603214243230562,False,2CXO J001814.5-102439,False,False
216,34,17,,0.0,True,2CXO J001817.8+301332,False,False
219,1,2,AGN,0.6429163703585455,False,2CXO J001828.4+162759,False,False
223,16,22,AGN,0.7387634324959763,False,2CXO J001837.9+163909,False,False
224,9,1,Binaries,0.6941133779396821,False,2CXO J001845.7+163345,False,False
226,31,12,,0.0,True,2CXO J001852.2-102554,False,False
227,33,12,Binaries,0.5270261756467102,False,2CXO J001853.5+162750,False,False
236,13,25,AGN,0.7397093268839053,False,2CXO J001951.8-705701,False,False
237,23,39,,0.0,True,2CXO J001954.3+155741,True,True
242,29,17,,0.0,True,2CXO J002024.4+591525,False,False
243,29,14,,0.0,True,2CXO J002024.4+591525,False,False
244,31,14,,0.0,True,2CXO J002024.4+591525,False,False
259,31,14,,0.0,True,2CXO J002030.2+791849,False,False
262,3,33,,0.0,True,2CXO J002111.3-084140,False,False
263,10,21,AGN,0.6902347007756781,False,2CXO J002111.7-084414,False,False
264,17,13,AGN,0.6521711855643729,False,2CXO J002112.2-053006,False,False
267,31,20,,0.0,True,2CXO J002132.7+591438,False,False
270,20,14,,0.0,True,2CXO J002203.2-003604,False,False
271,17,23,AGN,0.8311758200481045,False,2CXO J002205.3-003019,False,False
278,4,14,AGN,0.6481522907379115,False,2CXO J002245.2-715909,False,False
279,25,20,Binaries,0.602384778562747,False,2CXO J002245.2-715909,False,False
283,18,20,AGN,0.6742173107146437,False,2CXO J002301.3+042320,False,False
284,14,5,AGN,0.8260870990175344,False,2CXO J002305.9-720648,False,False
285,13,2,AGN,0.7746237970594235,False,2CXO J002305.9-720648,False,False
286,23,24,AGN,0.5917672937782947,False,2CXO J002305.9-720648,False,False
287,18,10,AGN,0.7311157410025152,False,2CXO J002305.9-720648,False,False
288,23,18,,0.0,True,2CXO J002307.8-721315,False,False
289,7,0,Binaries,0.6273105948749274,False,2CXO J002311.5+002648,True,True
290,9,11,AGN,0.8297161741773799,False,2CXO J002313.1-720131,False,False
291,14,7,AGN,0.7224303282089063,False,2CXO J002313.1-720131,False,False
292,10,11,AGN,0.7326027986300513,False,2CXO J002313.1-720131,False,False
293,11,11,AGN,0.789968082278237,False,2CXO J002316.1-720733,False,False
294,25,22,,0.0,True,2CXO J002316.1-720733,False,False
295,19,28,,0.0,True,2CXO J002316.1-720733,False,False
296,18,15,,0.0,True,2CXO J002316.1-720733,False,False
298,26,27,,0.0,True,2CXO J002330.0+002337,False,False
299,5,16,AGN,0.770510374310801,False,2CXO J002330.7+001558,False,False
302,11,2,,0.0,True,2CXO J002337.1-721826,False,False
303,9,16,AGN,0.7775304132998175,False,2CXO J002337.1-721826,False,False
304,11,14,AGN,0.7944767349061497,False,2CXO J002337.1-721826,False,False
305,10,8,AGN,0.7166433211932075,False,2CXO J002337.5+041700,False,False
308,11,30,YSO,0.6791540419676982,False,2CXO J002345.2-015511,False,False
332,34,21,,0.0,True,2CXO J002402.0+043126,False,False
406,23,39,,0.0,True,2CXO J002406.4-720443,True,True
407,21,39,,0.0,True,2CXO J002406.4-720443,True,True
408,23,39,,0.0,True,2CXO J002406.4-720443,True,True
409,23,39,,0.0,True,2CXO J002406.4-720443,True,True
410,23,39,,0.0,True,2CXO J002406.4-720443,True,True
411,23,39,,0.0,True,2CXO J002406.4-720443,True,True
412,23,39,,0.0,True,2CXO J002406.4-720443,True,True
413,23,39,,0.0,True,2CXO J002406.4-720443,True,True
414,23,39,,0.0,True,2CXO J002406.4-720443,True,True
440,3,21,AGN,0.6252692824127184,False,2CXO J002427.9+242513,False,False
441,26,37,YSO,0.7809065159739912,False,2CXO J002432.1+640812,False,False
443,16,1,AGN,0.8325989901494101,False,2CXO J002434.1+241403,False,False
445,33,39,YSO,0.5702638160609619,False,2CXO J002441.0+642032,True,True
446,5,21,AGN,0.8140056785130643,False,2CXO J002443.3-721825,False,False
447,17,25,AGN,0.6045689457726069,False,2CXO J002443.3-721825,False,False
448,19,1,AGN,0.9280265971434645,False,2CXO J002446.8-721235,False,False
449,6,20,AGN,0.8624902233928625,False,2CXO J002446.8-721235,False,False
450,5,14,AGN,0.7029164406789427,False,2CXO J002446.8-721235,False,False
451,10,4,AGN,0.677014113535142,False,2CXO J002457.0-720651,False,False
452,20,12,,0.0,True,2CXO J002457.0-720651,False,False
453,12,6,AGN,0.765810771074267,False,2CXO J002457.0-720651,False,False
454,12,4,,0.0,True,2CXO J002457.0-720651,False,False
455,18,4,AGN,0.916649439717666,False,2CXO J002457.0-720651,False,False
456,22,4,AGN,0.9362915971030177,False,2CXO J002457.0-720651,False,False
458,29,33,,0.0,True,2CXO J002506.2-122129,False,False
459,11,7,AGN,0.7747267920606438,False,2CXO J002506.4-122351,False,False
460,3,2,,0.0,True,2CXO J002516.9-123033,False,False
461,35,26,,0.0,True,2CXO J002518.9-122623,False,False
462,35,14,Binaries,0.5353980966347549,False,2CXO J002518.9-122623,False,False
467,27,0,,0.0,True,2CXO J002529.3-752416,True,True
468,29,23,,0.0,True,2CXO J002534.0+242745,False,False
469,33,7,Binaries,0.6281044259037373,False,2CXO J002534.0+242745,False,False
471,1,2,AGN,0.6429163703585455,False,2CXO J002536.3-121527,False,False
472,35,23,,0.0,True,2CXO J002537.7-122803,False,False
473,24,23,,0.0,True,2CXO J002537.9-721523,False,False
474,10,11,AGN,0.7326027986300513,False,2CXO J002537.9-721523,False,False
475,0,2,,0.0,True,2CXO J002537.9-721523,True,True
476,0,1,,0.0,True,2CXO J002540.8-122811,True,True
477,28,34,YSO,0.5315817106585838,False,2CXO J002540.8-122811,False,False
478,20,26,AGN,0.6786985579545561,False,2CXO J002540.8-122811,False,False
479,38,8,AGN,0.6646941469481374,False,2CXO J002542.7+172348,False,False
480,15,24,AGN,0.5866730461480947,False,2CXO J002544.8+241614,False,False
481,19,18,,0.0,True,2CXO J002545.5+242547,False,False
482,2,10,,0.0,True,2CXO J002549.0-122659,False,False
483,20,3,AGN,0.8916834996581068,False,2CXO J002549.0-122659,False,False
484,9,10,AGN,0.8493193066648826,False,2CXO J002549.0-122659,False,False
485,2,17,,0.0,True,2CXO J002549.0-122659,False,False
486,8,13,AGN,0.7738512851138495,False,2CXO J002549.5+171721,False,False
487,31,7,Binaries,0.6165221090029155,False,2CXO J002558.0+242619,False,False
491,8,14,AGN,0.8213801658800278,False,2CXO J002646.0+171231,False,False
492,2,7,AGN,0.6297939042358615,False,2CXO J002646.0+171231,False,False
493,30,36,,0.0,True,2CXO J002651.2+640342,False,False
494,23,15,,0.0,True,2CXO J002651.2+640342,False,False
495,30,36,,0.0,True,2CXO J002651.2+640342,False,False
496,28,37,YSO,0.6026561320928429,False,2CXO J002651.2+640342,False,False
497,22,34,YSO,0.6027254437780694,False,2CXO J002651.2+640342,False,False
500,9,8,AGN,0.6443379092030984,False,2CXO J002716.5+045607,False,False
501,20,23,AGN,0.7896539296049022,False,2CXO J002725.2+045429,False,False
502,21,3,AGN,0.9401076142168114,False,2CXO J002727.1+260703,False,False
503,24,21,,0.0,True,2CXO J002727.5+171329,False,False
505,10,28,AGN,0.6043780367783264,False,2CXO J002744.2+045443,False,False
508,7,24,AGN,0.7667181698983349,False,2CXO J002806.3-753808,False,False
509,12,27,,0.0,True,2CXO J002808.1+174636,False,False
510,35,19,,0.0,True,2CXO J002808.5-753817,False,False
511,29,9,Binaries,0.5498022333326549,False,2CXO J002819.6-754214,False,False
512,15,31,,0.0,True,2CXO J002824.0-753509,False,False
513,23,27,AGN,0.6206402110719695,False,2CXO J002838.6+175420,False,False
515,9,17,AGN,0.8442938488568446,False,2CXO J002845.9+175457,False,False
518,8,26,AGN,0.643530524579607,False,2CXO J002915.8+174128,False,False
520,21,22,AGN,0.6735215752038725,False,2CXO J003159.1+393221,False,False
521,16,13,AGN,0.8154095500625094,False,2CXO J003224.1-633408,False,False
522,33,6,Binaries,0.6027462530252328,False,2CXO J003226.6+394652,False,False
523,17,14,AGN,0.6546645263497788,False,2CXO J003228.4+394059,False,False
524,7,20,AGN,0.8332715485503343,False,2CXO J003241.1+394009,False,False
525,17,1,AGN,0.8288312678798456,False,2CXO J003255.8+394619,False,False
526,28,23,,0.0,True,2CXO J003320.3+394129,False,False
527,24,30,YSO,0.5901137782305262,False,2CXO J003413.6-212618,False,False
528,14,28,,0.0,True,2CXO J003427.2-431857,False,False
530,33,15,,0.0,True,2CXO J003435.6+022354,False,False
532,18,12,AGN,0.676953174780792,False,2CXO J003503.4-202451,False,False
536,20,28,,0.0,True,2CXO J003529.0-434930,False,False
537,9,19,AGN,0.9047456820673776,False,2CXO J003532.6+011821,False,False
538,7,30,YSO,0.5279127519812127,False,2CXO J003542.8-201920,False,False
539,25,1,,0.0,True,2CXO J003544.2-435340,False,False
541,37,22,,0.0,True,2CXO J003604.4-431028,False,False
544,15,4,AGN,0.8142734373596673,False,2CXO J003621.8-430234,False,False
545,21,23,AGN,0.7468039379471563,False,2CXO J003626.5-430820,False,False
546,4,10,AGN,0.6904906178295919,False,2CXO J003631.8-332859,False,False
548,10,17,AGN,0.8533714299234869,False,2CXO J003649.0-431918,False,False
549,15,0,AGN,0.8338988378808859,False,2CXO J003650.0-432120,True,True
550,6,16,AGN,0.8312218080090682,False,2CXO J003652.3-333319,False,False
557,6,16,AGN,0.8312218080090682,False,2CXO J003652.9-333319,False,False
561,31,38,YSO,0.674559313901622,False,2CXO J003701.9-011911,False,False
562,25,23,,0.0,True,2CXO J003702.0+182322,False,False
563,14,28,,0.0,True,2CXO J003702.4-011533,False,False
566,35,27,,0.0,True,2CXO J003704.1-333344,False,False
567,24,8,Binaries,0.5222512891558895,False,2CXO J003710.9-503428,False,False
569,20,18,,0.0,True,2CXO J003712.2-010754,False,False
570,15,16,AGN,0.7811700617539099,False,2CXO J003712.5-010833,False,False
571,8,11,AGN,0.7582592945467518,False,2CXO J003717.2-333435,False,False
572,6,10,AGN,0.7891107418200938,False,2CXO J003717.2-333435,False,False
573,13,15,AGN,0.7691118401927028,False,2CXO J003717.2-333435,False,False
574,18,14,,0.0,True,2CXO J003719.4-503653,False,False
575,20,8,AGN,0.7686674318930278,False,2CXO J003719.5-334951,False,False
577,28,17,Stars,0.5286774269368648,False,2CXO J003722.2-333351,False,False
582,18,17,,0.0,True,2CXO J003731.0-504317,False,False
590,2,28,YSO,0.7144702785965915,False,2CXO J003747.0-334111,False,False
605,13,13,AGN,0.7444199163014622,False,2CXO J003756.3-504834,False,False
606,27,29,,0.0,True,2CXO J003758.2-335336,False,False
607,20,31,,0.0,True,2CXO J003758.2-335336,False,False
609,31,19,,0.0,True,2CXO J003802.4-505040,False,False
610,14,20,AGN,0.798716556773216,False,2CXO J003804.2-335631,False,False
611,35,16,,0.0,True,2CXO J003807.3-333606,False,False
612,15,25,AGN,0.5692419812750312,False,2CXO J003813.3-334925,False,False
613,31,28,,0.0,True,2CXO J003818.8-505719,False,False
614,16,22,AGN,0.7387634324959763,False,2CXO J003819.6-503947,False,False
616,12,14,AGN,0.6958103345439639,False,2CXO J003820.8-504106,False,False
617,21,23,AGN,0.7468039379471563,False,2CXO J003823.6-333622,False,False
619,21,23,AGN,0.7468039379471563,False,2CXO J003839.5-505507,False,False
620,0,11,,0.0,True,2CXO J003850.5-505231,True,True
621,14,27,AGN,0.5752214972329609,False,2CXO J003902.1-504851,False,False
622,35,19,,0.0,True,2CXO J003902.7+032013,False,False
623,36,26,,0.0,True,2CXO J003902.7+032013,False,False
624,2,24,,0.0,True,2CXO J003905.1+032944,False,False
625,10,0,Binaries,0.659989649892869,False,2CXO J003909.7+031749,True,True
626,31,37,,0.0,True,2CXO J003909.7+031749,False,False
629,33,28,,0.0,True,2CXO J003923.9+032139,False,False
635,11,4,,0.0,True,2CXO J003930.0+031856,False,False
636,20,24,AGN,0.781938439831242,False,2CXO J003931.7+031848,False,False
637,21,21,AGN,0.5861752350463194,False,2CXO J003933.6+031828,False,False
638,3,5,,0.0,True,2CXO J003935.3+031157,False,False
645,29,31,,0.0,True,2CXO J003944.9+033105,False,False
646,20,31,,0.0,True,2CXO J003944.9+033105,False,False
651,4,26,,0.0,True,2CXO J003957.8+032516,False,False
652,16,16,,0.0,True,2CXO J004010.3+032412,False,False
654,5,2,,0.0,True,2CXO J004019.0+032136,False,False
655,31,2,Binaries,0.6644186834437203,False,2CXO J004019.0+032136,False,False
657,29,20,Binaries,0.6095434156181094,False,2CXO J004028.7-731106,False,False
658,4,21,AGN,0.7473578572520445,False,2CXO J004029.1-443015,False,False
663,12,33,,0.0,True,2CXO J004059.2+411550,False,False
666,8,0,,0.0,True,2CXO J004120.7+410340,True,True
671,29,3,Binaries,0.8105449016632754,False,2CXO J004132.5+411749,False,False
673,6,13,AGN,0.6557214626737636,False,2CXO J004140.8-092234,False,False
675,11,2,,0.0,True,2CXO J004141.2+410402,False,False
676,29,19,,0.0,True,2CXO J004141.4+411917,False,False
677,32,9,Binaries,0.6216802065576698,False,2CXO J004141.9-732617,False,False
693,21,7,AGN,0.7456226537294435,False,2CXO J004147.9-092044,False,False
695,21,7,AGN,0.7456226537294435,False,2CXO J004148.4-092012,False,False
704,13,21,,0.0,True,2CXO J004153.0-092042,False,False
705,9,22,AGN,0.5917264946919387,False,2CXO J004153.5-125453,False,False
708,9,24,AGN,0.6710828326129122,False,2CXO J004155.8-334618,False,False
709,16,24,AGN,0.6847526240411591,False,2CXO J004155.8-334618,False,False
710,17,28,,0.0,True,2CXO J004155.8-334618,False,False
717,0,5,AGN,0.6612100600990028,False,2CXO J004201.3-125307,True,True
718,29,19,,0.0,True,2CXO J004203.1+404608,False,False
776,10,6,AGN,0.6483880775804759,False,2CXO J004210.9-130146,False,False
777,15,5,AGN,0.7974554877182435,False,2CXO J004211.3+410428,False,False
778,25,2,,0.0,True,2CXO J004211.3+410428,False,False
779,18,14,,0.0,True,2CXO J004211.3+410428,False,False
780,22,10,,0.0,True,2CXO J004211.3+410428,False,False
781,18,21,AGN,0.7234961585233183,False,2CXO J004211.3+410428,False,False
782,37,16,,0.0,True,2CXO J004211.5-124907,False,False
783,38,26,,0.0,True,2CXO J004211.5-124907,False,False
790,16,21,AGN,0.7248308147232211,False,2CXO J004212.6+411244,False,False
867,23,21,,0.0,True,2CXO J004214.9-334400,False,False
868,21,21,AGN,0.5861752350463194,False,2CXO J004214.9-334400,False,False
882,11,14,AGN,0.7944767349061497,False,2CXO J004215.2-091844,False,False
883,20,11,AGN,0.6005065246746617,False,2CXO J004215.2-091844,False,False
891,23,11,,0.0,True,2CXO J004215.8+405527,False,False
923,16,7,AGN,0.843121838402809,False,2CXO J004216.5+405552,False,False
924,11,6,AGN,0.7651180804868541,False,2CXO J004216.5+405552,False,False
925,20,10,AGN,0.6487237091782122,False,2CXO J004216.5+405552,False,False
926,21,10,,0.0,True,2CXO J004216.5+405552,False,False
927,23,8,,0.0,True,2CXO J004216.5+405552,False,False
928,23,11,,0.0,True,2CXO J004216.5+405552,False,False
934,23,11,,0.0,True,2CXO J004217.8+405526,False,False
1052,34,7,Binaries,0.5449947622700516,False,2CXO J004218.7+412927,False,False
1056,18,25,AGN,0.5721672402893612,False,2CXO J004220.7+411344,False,False
1090,15,17,AGN,0.7128326036028999,False,2CXO J004221.7+411502,False,False
1091,25,8,Binaries,0.6667983287792499,False,2CXO J004222.2+405924,False,False
1092,27,25,,0.0,True,2CXO J004222.2+405924,False,False
1093,27,5,Binaries,0.7312051842320855,False,2CXO J004222.2+405924,False,False
1094,28,6,Binaries,0.7909275928532227,False,2CXO J004222.2+405924,False,False
1236,20,33,YSO,0.5514243083183009,False,2CXO J004226.4-334642,False,False
1237,21,24,AGN,0.6032165277415265,False,2CXO J004226.4-334642,False,False
1238,26,33,,0.0,True,2CXO J004226.4-334642,False,False
1239,36,15,Binaries,0.5763959502532969,False,2CXO J004227.3+405527,False,False
1318,19,2,AGN,0.9463337945971155,False,2CXO J004228.9+410436,False,False
1319,1,16,,0.0,True,2CXO J004228.9+410436,False,False
1320,3,17,AGN,0.6104725075376239,False,2CXO J004228.9+410436,False,False
1321,5,21,AGN,0.8140056785130643,False,2CXO J004228.9+410436,False,False
1322,17,7,AGN,0.9118081628807818,False,2CXO J004228.9+410436,False,False
1323,3,15,,0.0,True,2CXO J004228.9+410436,False,False
1324,3,15,,0.0,True,2CXO J004228.9+410436,False,False
1325,2,18,,0.0,True,2CXO J004228.9+410436,False,False
1326,4,19,AGN,0.8082359133798863,False,2CXO J004228.9+410436,False,False
1327,13,3,AGN,0.8326043236958179,False,2CXO J004228.9+410436,False,False
1328,21,1,AGN,0.8712871740783106,False,2CXO J004230.9-125524,False,False
1329,27,24,,0.0,True,2CXO J004230.9-125524,False,False
1330,19,2,AGN,0.9463337945971155,False,2CXO J004231.1+410435,False,False
1331,13,3,AGN,0.8326043236958179,False,2CXO J004231.1+410435,False,False
1449,28,5,Binaries,0.8389651158260499,False,2CXO J004231.8+405708,False,False
1450,30,2,Binaries,0.7601150266017478,False,2CXO J004231.8+405708,False,False
1451,28,2,Binaries,0.7805308386944391,False,2CXO J004231.8+405708,False,False
1452,29,1,Binaries,0.7008381071025361,False,2CXO J004231.8+405708,False,False
1543,29,27,,0.0,True,2CXO J004232.7+411303,False,False
1544,28,2,Binaries,0.7805308386944391,False,2CXO J004232.7+411303,False,False
1558,32,8,Binaries,0.5627400994875512,False,2CXO J004233.2+410329,False,False
1559,2,0,,0.0,True,2CXO J004233.2+410329,True,True
1730,18,12,AGN,0.676953174780792,False,2CXO J004239.9+411547,False,False
1731,23,9,Binaries,0.5683944720335176,False,2CXO J004239.9+411547,False,False
1732,15,14,AGN,0.8298433134202152,False,2CXO J004239.9+411547,False,False
1733,17,0,AGN,0.8218339319649651,False,2CXO J004239.9+411547,True,True
1734,27,22,,0.0,True,2CXO J004239.9+411547,False,False
1735,20,6,AGN,0.8123605104060009,False,2CXO J004239.9+411547,False,False
1736,10,6,AGN,0.6483880775804759,False,2CXO J004239.9+411547,False,False
1737,21,4,AGN,0.8643280029568765,False,2CXO J004239.9+411547,False,False
1738,20,15,,0.0,True,2CXO J004239.9+411547,False,False
1739,1,15,,0.0,True,2CXO J004239.9+411547,False,False
1740,17,7,AGN,0.9118081628807818,False,2CXO J004239.9+411547,False,False
1741,15,4,AGN,0.8142734373596673,False,2CXO J004239.9+411547,False,False
1742,15,7,AGN,0.7888287246934882,False,2CXO J004239.9+411547,False,False
1743,7,14,AGN,0.7157701108038658,False,2CXO J004239.9+411547,False,False
1744,26,20,,0.0,True,2CXO J004239.9+411547,False,False
1745,20,2,AGN,0.944020093864491,False,2CXO J004239.9+411547,False,False
1746,24,4,,0.0,True,2CXO J004239.9+411547,False,False
1747,20,13,,0.0,True,2CXO J004239.9+411547,False,False
1748,3,9,AGN,0.5708005786947866,False,2CXO J004239.9+411547,False,False
